date,isbn,retailer,title,price,url
260908,9781534345270,Cheap Graphic Novels,TRANSFORMERS (2023) VOL 02 TRANSPORT TO OBLIVION TP REG CVR,11.89,https://cheapgraphicnovels.com/transformers-2023-vol-02-transport-to-oblivion-tp-reg-cvr
260908,9781534357686,Cheap Graphic Novels,GI JOE DESTRO VOL 01 THE ENEMY TP BRESSAN CVR,10.49,https://cheapgraphicnovels.com/gi-joe-destro-vol-01-the-enemy-tp-bressan-cvr
260908,9781534358058,Cheap Graphic Novels,INVINCIBLE VOL 06 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-06-tp-new-edition
260908,9781534367364,Cheap Graphic Novels,ROOK EXODUS VOL 01 TP,11.89,https://cheapgraphicnovels.com/rook-exodus-vol-01-tp
260908,9781534375062,Cheap Graphic Novels,INVINCIBLE VOL 07 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-07-tp-new-edition
260908,9781534395565,Cheap Graphic Novels,POWER FANTASY VOL 01 THE SUPERPOWERS TP REG CVR,7.99,https://cheapgraphicnovels.com/power-fantasy-vol-01-the-superpowers-tp-reg-cvr
260908,9781534396807,Cheap Graphic Novels,INVINCIBLE VOL 08 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-08-tp-new-edition
260908,9781534397378,Cheap Graphic Novels,WALKING DEAD CLEMENTINE BOOK 03 TP,10.49,https://cheapgraphicnovels.com/walking-dead-clementine-book-03-tp
260908,9781534397705,Cheap Graphic Novels,INVINCIBLE COMPLETE LIBRARY VOL 05 HC,87.5,https://cheapgraphicnovels.com/invincible-complete-library-vol-05-hc
260908,9781534398085,Cheap Graphic Novels,INVINCIBLE VOL 04 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-04-tp-new-edition
260908,9781534398092,Cheap Graphic Novels,INVINCIBLE VOL 03 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-03-tp-new-edition
